time,c,m,value
17.929883,1.500000,0.300000,0.010900
17.963272,1.500000,0.300000,0.010834
17.996661,1.500000,0.300000,0.010768
18.030050,1.500000,0.300000,0.010703
18.063439,1.500000,0.300000,0.010639
18.096828,1.500000,0.300000,0.010575
18.130217,1.500000,0.300000,0.010511
18.163606,1.500000,0.300000,0.010447
18.196995,1.500000,0.300000,0.010384
18.230384,1.500000,0.300000,0.010322
18.263773,1.500000,0.300000,0.010259
18.297162,1.500000,0.300000,0.010197
18.330551,1.500000,0.300000,0.010136
18.363940,1.500000,0.300000,0.010075
18.397329,1.500000,0.300000,0.010014
18.430718,1.500000,0.300000,0.009953
18.464107,1.500000,0.300000,0.009893
18.497496,1.500000,0.300000,0.009834
18.530885,1.500000,0.300000,0.009774
18.564274,1.500000,0.300000,0.009715
18.597663,1.500000,0.300000,0.009657
18.631052,1.500000,0.300000,0.009598
18.664441,1.500000,0.300000,0.009540
18.697830,1.500000,0.300000,0.009483
18.731219,1.500000,0.300000,0.009426
18.764608,1.500000,0.300000,0.009369
18.797997,1.500000,0.300000,0.009312
18.831386,1.500000,0.300000,0.009256
18.864775,1.500000,0.300000,0.009200
18.898164,1.500000,0.300000,0.009144
18.931553,1.500000,0.300000,0.009089
18.964942,1.500000,0.300000,0.009034
18.998331,1.500000,0.300000,0.008980
19.031720,1.500000,0.300000,0.008926
19.065109,1.500000,0.300000,0.008872
19.098497,1.500000,0.300000,0.008818
19.131886,1.500000,0.300000,0.008765
19.165275,1.500000,0.300000,0.008712
19.198664,1.500000,0.300000,0.008660
19.232053,1.500000,0.300000,0.008607
19.265442,1.500000,0.300000,0.008555
19.298831,1.500000,0.300000,0.008504
19.332220,1.500000,0.300000,0.008452
19.365609,1.500000,0.300000,0.008401
19.398998,1.500000,0.300000,0.008351
19.432387,1.500000,0.300000,0.008300
19.465776,1.500000,0.300000,0.008250
19.499165,1.500000,0.300000,0.008200
19.532554,1.500000,0.300000,0.008151
19.565943,1.500000,0.300000,0.008102
19.599332,1.500000,0.300000,0.008053
19.632721,1.500000,0.300000,0.008004
19.666110,1.500000,0.300000,0.007956
19.699499,1.500000,0.300000,0.007908
19.732888,1.500000,0.300000,0.007860
19.766277,1.500000,0.300000,0.007813
19.799666,1.500000,0.300000,0.007765
19.833055,1.500000,0.300000,0.007719
19.866444,1.500000,0.300000,0.007672
19.899833,1.500000,0.300000,0.007626
19.933222,1.500000,0.300000,0.007580
19.966611,1.500000,0.300000,0.007534
20.000000,1.500000,0.300000,0.007488
0.000000,1.500000,0.800000,0.000000
0.033389,1.500000,0.800000,0.010307
0.066778,1.500000,0.800000,0.020237
0.100167,1.500000,0.800000,0.029801
0.133556,1.500000,0.800000,0.039012
0.166945,1.500000,0.800000,0.047879
0.200334,1.500000,0.800000,0.056414
0.233723,1.500000,0.800000,0.064626
0.267112,1.500000,0.800000,0.072527
0.300501,1.500000,0.800000,0.080124
0.333890,1.500000,0.800000,0.087429
0.367279,1.500000,0.800000,0.094450
0.400668,1.500000,0.800000,0.101195
0.434057,1.500000,0.800000,0.107674
0.467446,1.500000,0.800000,0.113895
0.500835,1.500000,0.800000,0.119866
0.534224,1.500000,0.800000,0.125594
0.567613,1.500000,0.800000,0.131088
0.601002,1.500000,0.800000,0.136354
0.634391,1.500000,0.800000,0.141401
0.667780,1.500000,0.800000,0.146234
0.701169,1.500000,0.800000,0.150860
0.734558,1.500000,0.800000,0.155287
0.767947,1.500000,0.800000,0.159520
0.801336,1.500000,0.800000,0.163566
0.834725,1.500000,0.800000,0.167430
0.868114,1.500000,0.800000,0.171119
0.901503,1.500000,0.800000,0.174637
0.934891,1.500000,0.800000,0.177991
0.968280,1.500000,0.800000,0.181185
1.001669,1.500000,0.800000,0.184226
1.035058,1.500000,0.800000,0.187117
1.068447,1.500000,0.800000,0.189863
1.101836,1.500000,0.800000,0.192470
1.135225,1.500000,0.800000,0.194942
1.168614,1.500000,0.800000,0.197283
1.202003,1.500000,0.800000,0.199497
1.235392,1.500000,0.800000,0.201589
1.268781,1.500000,0.800000,0.203563
1.302170,1.500000,0.800000,0.205422
1.335559,1.500000,0.800000,0.207170
1.368948,1.500000,0.800000,0.208811
1.402337,1.500000,0.800000,0.210349
1.435726,1.500000,0.800000,0.211786
1.469115,1.500000,0.800000,0.213127
1.502504,1.500000,0.800000,0.214374
1.535893,1.500000,0.800000,0.215531
1.569282,1.500000,0.800000,0.216601
1.602671,1.500000,0.800000,0.217586
1.636060,1.500000,0.800000,0.218490
1.669449,1.500000,0.800000,0.219315
1.702838,1.500000,0.800000,0.220064
1.736227,1.500000,0.800000,0.220739
1.769616,1.500000,0.800000,0.221344
1.803005,1.500000,0.800000,0.221880
1.836394,1.500000,0.800000,0.222350
1.869783,1.500000,0.800000,0.222756
1.903172,1.500000,0.800000,0.223101
1.936561,1.500000,0.800000,0.223386
1.969950,1.500000,0.800000,0.223614
2.003339,1.500000,0.800000,0.223787
2.036728,1.500000,0.800000,0.223906
2.070117,1.500000,0.800000,0.223974
2.103506,1.500000,0.800000,0.223993
2.136895,1.500000,0.800000,0.223964
2.170284,1.500000,0.800000,0.223889
2.203673,1.500000,0.800000,0.223770
2.237062,1.500000,0.800000,0.223608
2.270451,1.500000,0.800000,0.223405
2.303840,1.500000,0.800000,0.223162
2.337229,1.500000,0.800000,0.222881
2.370618,1.500000,0.800000,0.222564
2.404007,1.500000,0.800000,0.222212
2.437396,1.500000,0.800000,0.221826
2.470785,1.500000,0.800000,0.221407
2.504174,1.500000,0.800000,0.220957
2.537563,1.500000,0.800000,0.220477
2.570952,1.500000,0.800000,0.219968
2.604341,1.500000,0.800000,0.219431
2.637730,1.500000,0.800000,0.218868
2.671119,1.500000,0.800000,0.218279
2.704508,1.500000,0.800000,0.217666
2.737896,1.500000,0.800000,0.217030
2.771285,1.500000,0.800000,0.216371
2.804674,1.500000,0.800000,0.215690
2.838063,1.500000,0.800000,0.214990
2.871452,1.500000,0.800000,0.214269
2.904841,1.500000,0.800000,0.213530
2.938230,1.500000,0.800000,0.212772
2.971619,1.500000,0.800000,0.211998
3.005008,1.500000,0.800000,0.211207
3.038397,1.500000,0.800000,0.210401
3.071786,1.500000,0.800000,0.209579
3.105175,1.500000,0.800000,0.208744
3.138564,1.500000,0.800000,0.207895
3.171953,1.500000,0.800000,0.207033
3.205342,1.500000,0.800000,0.206160
3.238731,1.500000,0.800000,0.205274
3.272120,1.500000,0.800000,0.204378
3.305509,1.500000,0.800000,0.203472
3.338898,1.500000,0.800000,0.202555
3.372287,1.500000,0.800000,0.201630
3.405676,1.500000,0.800000,0.200696
3.439065,1.500000,0.800000,0.199753
3.472454,1.500000,0.800000,0.198803
3.505843,1.500000,0.800000,0.197846
3.539232,1.500000,0.800000,0.196882
3.572621,1.500000,0.800000,0.195912
3.606010,1.500000,0.800000,0.194936
3.639399,1.500000,0.800000,0.193954
3.672788,1.500000,0.800000,0.192968
3.706177,1.500000,0.800000,0.191976
3.739566,1.500000,0.800000,0.190981
3.772955,1.500000,0.800000,0.189982
3.806344,1.500000,0.800000,0.188979
3.839733,1.500000,0.800000,0.187972
3.873122,1.500000,0.800000,0.186963
3.906511,1.500000,0.800000,0.185952
3.939900,1.500000,0.800000,0.184938
3.973289,1.500000,0.800000,0.183922
4.006678,1.500000,0.800000,0.182905
4.040067,1.500000,0.800000,0.181886
4.073456,1.500000,0.800000,0.180866
4.106845,1.500000,0.800000,0.179845
4.140234,1.500000,0.800000,0.178823
4.173623,1.500000,0.800000,0.177801
4.207012,1.500000,0.800000,0.176779
4.240401,1.500000,0.800000,0.175757
4.273790,1.500000,0.800000,0.174735
4.307179,1.500000,0.800000,0.173714
4.340568,1.500000,0.800000,0.172693
4.373957,1.500000,0.800000,0.171673
4.407346,1.500000,0.800000,0.170655
4.440735,1.500000,0.800000,0.169637
4.474124,1.500000,0.800000,0.168621
4.507513,1.500000,0.800000,0.167606
4.540902,1.500000,0.800000,0.166593
4.574290,1.500000,0.800000,0.165582
4.607679,1.500000,0.800000,0.164573
4.641068,1.500000,0.800000,0.163566
4.674457,1.500000,0.800000,0.162561
4.707846,1.500000,0.800000,0.161559
4.741235,1.500000,0.800000,0.160559
4.774624,1.500000,0.800000,0.159562
4.808013,1.500000,0.800000,0.158568
4.841402,1.500000,0.800000,0.157576
4.874791,1.500000,0.800000,0.156588
4.908180,1.500000,0.800000,0.155602
4.941569,1.500000,0.800000,0.154620
4.974958,1.500000,0.800000,0.153641
5.008347,1.500000,0.800000,0.152665
5.041736,1.500000,0.800000,0.151693
5.075125,1.500000,0.800000,0.150724
5.108514,1.500000,0.800000,0.149759
5.141903,1.500000,0.800000,0.148797
5.175292,1.500000,0.800000,0.147840
5.208681,1.500000,0.800000,0.146886
5.242070,1.500000,0.800000,0.145935
5.275459,1.500000,0.800000,0.144989
5.308848,1.500000,0.800000,0.144047
5.342237,1.500000,0.800000,0.143108
5.375626,1.500000,0.800000,0.142174
5.409015,1.500000,0.800000,0.141244
5.442404,1.500000,0.800000,0.140318
5.475793,1.500000,0.800000,0.139396
5.509182,1.500000,0.800000,0.138479
5.542571,1.500000,0.800000,0.137566
5.575960,1.500000,0.800000,0.136657
5.609349,1.500000,0.800000,0.135752
5.642738,1.500000,0.800000,0.134852
5.676127,1.500000,0.800000,0.133957
5.709516,1.500000,0.800000,0.133065
5.742905,1.500000,0.800000,0.132178
5.776294,1.500000,0.800000,0.131296
5.809683,1.500000,0.800000,0.130418
5.843072,1.500000,0.800000,0.129545
5.876461,1.500000,0.800000,0.128676
5.909850,1.500000,0.800000,0.127812
5.943239,1.500000,0.800000,0.126953
5.976628,1.500000,0.800000,0.126098
6.010017,1.500000,0.800000,0.125247
6.043406,1.500000,0.800000,0.124402
6.076795,1.500000,0.800000,0.123561
6.110184,1.500000,0.800000,0.122724
6.143573,1.500000,0.800000,0.121892
6.176962,1.500000,0.800000,0.121065
6.210351,1.500000,0.800000,0.120243
6.243740,1.500000,0.800000,0.119425
6.277129,1.500000,0.800000,0.118612
6.310518,1.500000,0.800000,0.117803
6.343907,1.500000,0.800000,0.117000
6.377295,1.500000,0.800000,0.116200
6.410684,1.500000,0.800000,0.115406
6.444073,1.500000,0.800000,0.114616
6.477462,1.500000,0.800000,0.113831
6.510851,1.500000,0.800000,0.113050
6.544240,1.500000,0.800000,0.112274
6.577629,1.500000,0.800000,0.111503
6.611018,1.500000,0.800000,0.110736
6.644407,1.500000,0.800000,0.109974
6.677796,1.500000,0.800000,0.109217
6.711185,1.500000,0.800000,0.108464
6.744574,1.500000,0.800000,0.107716
6.777963,1.500000,0.800000,0.106973
6.811352,1.500000,0.800000,0.106234
6.844741,1.500000,0.800000,0.105499
6.878130,1.500000,0.800000,0.104769
6.911519,1.500000,0.800000,0.104044
6.944908,1.500000,0.800000,0.103323
6.978297,1.500000,0.800000,0.102607
7.011686,1.500000,0.800000,0.101895
7.045075,1.500000,0.800000,0.101188
7.078464,1.500000,0.800000,0.100485
7.111853,1.500000,0.800000,0.099787
7.145242,1.500000,0.800000,0.099093
7.178631,1.500000,0.800000,0.098403
7.212020,1.500000,0.800000,0.097718
7.245409,1.500000,0.800000,0.097037
7.278798,1.500000,0.800000,0.096361
7.312187,1.500000,0.800000,0.095689
7.345576,1.500000,0.800000,0.095021
7.378965,1.500000,0.800000,0.094358
7.412354,1.500000,0.800000,0.093699
7.445743,1.500000,0.800000,0.093044
7.479132,1.500000,0.800000,0.092394
7.512521,1.500000,0.800000,0.091748
7.545910,1.500000,0.800000,0.091106
7.579299,1.500000,0.800000,0.090468
7.612688,1.500000,0.800000,0.089835
7.646077,1.500000,0.800000,0.089205
7.679466,1.500000,0.800000,0.088580
7.712855,1.500000,0.800000,0.087959
7.746244,1.500000,0.800000,0.087342
7.779633,1.500000,0.800000,0.086729
7.813022,1.500000,0.800000,0.086120
7.846411,1.500000,0.800000,0.085516
7.879800,1.500000,0.800000,0.084915
7.913189,1.500000,0.800000,0.084318
7.946578,1.500000,0.800000,0.083726
7.979967,1.500000,0.800000,0.083137
8.013356,1.500000,0.800000,0.082552
8.046745,1.500000,0.800000,0.081971
8.080134,1.500000,0.800000,0.081394
8.113523,1.500000,0.800000,0.080821
8.146912,1.500000,0.800000,0.080252
8.180301,1.500000,0.800000,0.079687
8.213689,1.500000,0.800000,0.079125
8.247078,1.500000,0.800000,0.078568
8.280467,1.500000,0.800000,0.078014
8.313856,1.500000,0.800000,0.077464
8.347245,1.500000,0.800000,0.076917
8.380634,1.500000,0.800000,0.076374
8.414023,1.500000,0.800000,0.075835
8.447412,1.500000,0.800000,0.075300
8.480801,1.500000,0.800000,0.074769
8.514190,1.500000,0.800000,0.074240
8.547579,1.500000,0.800000,0.073716
8.580968,1.500000,0.800000,0.073195
8.614357,1.500000,0.800000,0.072678
8.647746,1.500000,0.800000,0.072164
8.681135,1.500000,0.800000,0.071654
8.714524,1.500000,0.800000,0.071147
8.747913,1.500000,0.800000,0.070644
8.781302,1.500000,0.800000,0.070145
8.814691,1.500000,0.800000,0.069648
8.848080,1.500000,0.800000,0.069155
8.881469,1.500000,0.800000,0.068666
8.914858,1.500000,0.800000,0.068180
8.948247,1.500000,0.800000,0.067697
8.981636,1.500000,0.800000,0.067218
9.015025,1.500000,0.800000,0.066742
9.048414,1.500000,0.800000,0.066269
9.081803,1.500000,0.800000,0.065799
9.115192,1.500000,0.800000,0.065333
9.148581,1.500000,0.800000,0.064870
9.181970,1.500000,0.800000,0.064410
9.215359,1.500000,0.800000,0.063954
9.248748,1.500000,0.800000,0.063500
9.282137,1.500000,0.800000,0.063050
9.315526,1.500000,0.800000,0.062603
9.348915,1.500000,0.800000,0.062159
9.382304,1.500000,0.800000,0.061718
9.415693,1.500000,0.800000,0.061280
9.449082,1.500000,0.800000,0.060846
9.482471,1.500000,0.800000,0.060414
9.515860,1.500000,0.800000,0.059985
9.549249,1.500000,0.800000,0.059559
9.582638,1.500000,0.800000,0.059137
9.616027,1.500000,0.800000,0.058717
9.649416,1.500000,0.800000,0.058300
9.682805,1.500000,0.800000,0.057886
9.716194,1.500000,0.800000,0.057475
9.749583,1.500000,0.800000,0.057067
9.782972,1.500000,0.800000,0.056661
9.816361,1.500000,0.800000,0.056259
9.849750,1.500000,0.800000,0.055859
9.883139,1.500000,0.800000,0.055462
9.916528,1.500000,0.800000,0.055068
9.949917,1.500000,0.800000,0.054677
9.983306,1.500000,0.800000,0.054289
10.016694,1.500000,0.800000,0.053903
10.050083,1.500000,0.800000,0.053520
10.083472,1.500000,0.800000,0.053139
10.116861,1.500000,0.800000,0.052761
10.150250,1.500000,0.800000,0.052386
10.183639,1.500000,0.800000,0.052014
10.217028,1.500000,0.800000,0.051644
10.250417,1.500000,0.800000,0.051277
10.283806,1.500000,0.800000,0.050912
10.317195,1.500000,0.800000,0.050550
10.350584,1.500000,0.800000,0.050191
10.383973,1.500000,0.800000,0.049834
10.417362,1.500000,0.800000,0.049479
10.450751,1.500000,0.800000,0.049127
10.484140,1.500000,0.800000,0.048778
10.517529,1.500000,0.800000,0.048431
10.550918,1.500000,0.800000,0.048086
10.584307,1.500000,0.800000,0.047744
10.617696,1.500000,0.800000,0.047404
10.651085,1.500000,0.800000,0.047067
10.684474,1.500000,0.800000,0.046732
10.717863,1.500000,0.800000,0.046400
10.751252,1.500000,0.800000,0.046069
10.784641,1.500000,0.800000,0.045742
10.818030,1.500000,0.800000,0.045416
10.851419,1.500000,0.800000,0.045093
10.884808,1.500000,0.800000,0.044772
10.918197,1.500000,0.800000,0.044453
10.951586,1.500000,0.800000,0.044137
10.984975,1.500000,0.800000,0.043822
11.018364,1.500000,0.800000,0.043510
11.051753,1.500000,0.800000,0.043201
11.085142,1.500000,0.800000,0.042893
11.118531,1.500000,0.800000,0.042588
11.151920,1.500000,0.800000,0.042285
11.185309,1.500000,0.800000,0.041983
11.218698,1.500000,0.800000,0.041684
11.252087,1.500000,0.800000,0.041388
11.285476,1.500000,0.800000,0.041093
11.318865,1.500000,0.800000,0.040800
11.352254,1.500000,0.800000,0.040510
11.385643,1.500000,0.800000,0.040221
11.419032,1.500000,0.800000,0.039935
11.452421,1.500000,0.800000,0.039650
11.485810,1.500000,0.800000,0.039368
11.519199,1.500000,0.800000,0.039087
11.552588,1.500000,0.800000,0.038809
11.585977,1.500000,0.800000,0.038533
11.619366,1.500000,0.800000,0.038258
11.652755,1.500000,0.800000,0.037986
11.686144,1.500000,0.800000,0.037715
11.719533,1.500000,0.800000,0.037446
11.752922,1.500000,0.800000,0.037180
11.786311,1.500000,0.800000,0.036915
11.819699,1.500000,0.800000,0.036652
11.853088,1.500000,0.800000,0.036391
11.886477,1.500000,0.800000,0.036131
11.919866,1.500000,0.800000,0.035874
11.953255,1.500000,0.800000,0.035618
11.986644,1.500000,0.800000,0.035364
12.020033,1.500000,0.800000,0.035112
12.053422,1.500000,0.800000,0.034862
12.086811,1.500000,0.800000,0.034614
12.120200,1.500000,0.800000,0.034367
12.153589,1.500000,0.800000,0.034122
12.186978,1.500000,0.800000,0.033879
12.220367,1.500000,0.800000,0.033638
12.253756,1.500000,0.800000,0.033398
12.287145,1.500000,0.800000,0.033160
12.320534,1.500000,0.800000,0.032924
12.353923,1.500000,0.800000,0.032689
12.387312,1.500000,0.800000,0.032456
12.420701,1.500000,0.800000,0.032225
12.454090,1.500000,0.800000,0.031995
12.487479,1.500000,0.800000,0.031767
12.520868,1.500000,0.800000,0.031541
12.554257,1.500000,0.800000,0.031316
12.587646,1.500000,0.800000,0.031093
12.621035,1.500000,0.800000,0.030871
12.654424,1.500000,0.800000,0.030651
12.687813,1.500000,0.800000,0.030432
12.721202,1.500000,0.800000,0.030216
12.754591,1.500000,0.800000,0.030000
12.787980,1.500000,0.800000,0.029786
12.821369,1.500000,0.800000,0.029574
12.854758,1.500000,0.800000,0.029363
12.888147,1.500000,0.800000,0.029154
12.921536,1.500000,0.800000,0.028946
12.954925,1.500000,0.800000,0.028740
12.988314,1.500000,0.800000,0.028535
13.021703,1.500000,0.800000,0.028331
13.055092,1.500000,0.800000,0.028130
13.088481,1.500000,0.800000,0.027929
13.121870,1.500000,0.800000,0.027730
13.155259,1.500000,0.800000,0.027532
13.188648,1.500000,0.800000,0.027336
13.222037,1.500000,0.800000,0.027141
13.255426,1.500000,0.800000,0.026948
13.288815,1.500000,0.800000,0.026755
13.322204,1.500000,0.800000,0.026565
13.355593,1.500000,0.800000,0.026375
13.388982,1.500000,0.800000,0.026187
13.422371,1.500000,0.800000,0.026001
13.455760,1.500000,0.800000,0.025815
13.489149,1.500000,0.800000,0.025631
13.522538,1.500000,0.800000,0.025448
13.555927,1.500000,0.800000,0.025267
13.589316,1.500000,0.800000,0.025087
13.622705,1.500000,0.800000,0.024908
13.656093,1.500000,0.800000,0.024730
13.689482,1.500000,0.800000,0.024554
13.722871,1.500000,0.800000,0.024379
13.756260,1.500000,0.800000,0.024205
13.789649,1.500000,0.800000,0.024033
13.823038,1.500000,0.800000,0.023861
13.856427,1.500000,0.800000,0.023691
13.889816,1.500000,0.800000,0.023522
13.923205,1.500000,0.800000,0.023355
13.956594,1.500000,0.800000,0.023188
13.989983,1.500000,0.800000,0.023023
14.023372,1.500000,0.800000,0.022859
14.056761,1.500000,0.800000,0.022696
14.090150,1.500000,0.800000,0.022534
14.123539,1.500000,0.800000,0.022373
14.156928,1.500000,0.800000,0.022213
14.190317,1.500000,0.800000,0.022055
14.223706,1.500000,0.800000,0.021898
14.257095,1.500000,0.800000,0.021742
14.290484,1.500000,0.800000,0.021587
14.323873,1.500000,0.800000,0.021433
14.357262,1.500000,0.800000,0.021280
14.390651,1.500000,0.800000,0.021128
14.424040,1.500000,0.800000,0.020978
14.457429,1.500000,0.800000,0.020828
14.490818,1.500000,0.800000,0.020679
14.524207,1.500000,0.800000,0.020532
14.557596,1.500000,0.800000,0.020386
14.590985,1.500000,0.800000,0.020240
14.624374,1.500000,0.800000,0.020096
14.657763,1.500000,0.800000,0.019953
14.691152,1.500000,0.800000,0.019810
14.724541,1.500000,0.800000,0.019669
14.757930,1.500000,0.800000,0.019529
14.791319,1.500000,0.800000,0.019390
14.824708,1.500000,0.800000,0.019251
14.858097,1.500000,0.800000,0.019114
14.891486,1.500000,0.800000,0.018978
14.924875,1.500000,0.800000,0.018842
14.958264,1.500000,0.800000,0.018708
14.991653,1.500000,0.800000,0.018575
15.025042,1.500000,0.800000,0.018442
15.058431,1.500000,0.800000,0.018311
15.091820,1.500000,0.800000,0.018180
15.125209,1.500000,0.800000,0.018050
15.158598,1.500000,0.800000,0.017922
15.191987,1.500000,0.800000,0.017794
15.225376,1.500000,0.800000,0.017667
15.258765,1.500000,0.800000,0.017541
15.292154,1.500000,0.800000,0.017416
15.325543,1.500000,0.800000,0.017292
15.358932,1.500000,0.800000,0.017168
15.392321,1.500000,0.800000,0.017046
15.425710,1.500000,0.800000,0.016924
15.459098,1.500000,0.800000,0.016804
15.492487,1.500000,0.800000,0.016684
15.525876,1.500000,0.800000,0.016565
15.559265,1.500000,0.800000,0.016447
15.592654,1.500000,0.800000,0.016330
15.626043,1.500000,0.800000,0.016213
15.659432,1.500000,0.800000,0.016097
15.692821,1.500000,0.800000,0.015983
15.726210,1.500000,0.800000,0.015869
15.759599,1.500000,0.800000,0.015756
15.792988,1.500000,0.800000,0.015643
15.826377,1.500000,0.800000,0.015532
15.859766,1.500000,0.800000,0.015421
15.893155,1.500000,0.800000,0.015311
15.926544,1.500000,0.800000,0.015202
15.959933,1.500000,0.800000,0.015093
15.993322,1.500000,0.800000,0.014986
16.026711,1.500000,0.800000,0.014879
16.060100,1.500000,0.800000,0.014773
16.093489,1.500000,0.800000,0.014667
16.126878,1.500000,0.800000,0.014563
16.160267,1.500000,0.800000,0.014459
16.193656,1.500000,0.800000,0.014356
16.227045,1.500000,0.800000,0.014253
16.260434,1.500000,0.800000,0.014152
16.293823,1.500000,0.800000,0.014051
16.327212,1.500000,0.800000,0.013951
16.360601,1.500000,0.800000,0.013851
16.393990,1.500000,0.800000,0.013752
16.427379,1.500000,0.800000,0.013654
16.460768,1.500000,0.800000,0.013557
16.494157,1.500000,0.800000,0.013460
16.527546,1.500000,0.800000,0.013364
16.560935,1.500000,0.800000,0.013269
16.594324,1.500000,0.800000,0.013174
16.627713,1.500000,0.800000,0.013080
16.661102,1.500000,0.800000,0.012987
16.694491,1.500000,0.800000,0.012894
16.727880,1.500000,0.800000,0.012802
16.761269,1.500000,0.800000,0.012711
16.794658,1.500000,0.800000,0.012621
16.828047,1.500000,0.800000,0.012531
16.861436,1.500000,0.800000,0.012441
16.894825,1.500000,0.800000,0.012352
16.928214,1.500000,0.800000,0.012264
16.961603,1.500000,0.800000,0.012177
16.994992,1.500000,0.800000,0.012090
17.028381,1.500000,0.800000,0.012004
17.061770,1.500000,0.800000,0.011918
17.095159,1.500000,0.800000,0.011833
17.128548,1.500000,0.800000,0.011749
17.161937,1.500000,0.800000,0.011665
17.195326,1.500000,0.800000,0.011582
17.228715,1.500000,0.800000,0.011499
17.262104,1.500000,0.800000,0.011417
17.295492,1.500000,0.800000,0.011336
17.328881,1.500000,0.800000,0.011255
17.362270,1.500000,0.800000,0.011175
17.395659,1.500000,0.800000,0.011095
17.429048,1.500000,0.800000,0.011016
17.462437,1.500000,0.800000,0.010937
17.495826,1.500000,0.800000,0.010859
17.529215,1.500000,0.800000,0.010782
17.562604,1.500000,0.800000,0.010705
17.595993,1.500000,0.800000,0.010629
17.629382,1.500000,0.800000,0.010553
17.662771,1.500000,0.800000,0.010478
17.696160,1.500000,0.800000,0.010403
17.729549,1.500000,0.800000,0.010329
17.762938,1.500000,0.800000,0.010255
17.796327,1.500000,0.800000,0.010182
17.829716,1.500000,0.800000,0.010109
17.863105,1.500000,0.800000,0.010037
17.896494,1.500000,0.800000,0.009966
17.929883,1.500000,0.800000,0.009895
17.963272,1.500000,0.800000,0.009824
17.996661,1.500000,0.800000,0.009754
18.030050,1.500000,0.800000,0.009684
18.063439,1.500000,0.800000,0.009615
18.096828,1.500000,0.800000,0.009547
18.130217,1.500000,0.800000,0.009479
18.163606,1.500000,0.800000,0.009411
18.196995,1.500000,0.800000,0.009344
18.230384,1.500000,0.800000,0.009277
18.263773,1.500000,0.800000,0.009211
18.297162,1.500000,0.800000,0.009145
18.330551,1.500000,0.800000,0.009080
18.363940,1.500000,0.800000,0.009015
18.397329,1.500000,0.800000,0.008951
18.430718,1.500000,0.800000,0.008887
18.464107,1.500000,0.800000,0.008824
18.497496,1.500000,0.800000,0.008761
18.530885,1.500000,0.800000,0.008699
18.564274,1.500000,0.800000,0.008636
18.597663,1.500000,0.800000,0.008575
18.631052,1.500000,0.800000,0.008514
18.664441,1.500000,0.800000,0.008453
18.697830,1.500000,0.800000,0.008393
18.731219,1.500000,0.800000,0.008333
18.764608,1.500000,0.800000,0.008273
18.797997,1.500000,0.800000,0.008214
18.831386,1.500000,0.800000,0.008156
18.864775,1.500000,0.800000,0.008098
18.898164,1.500000,0.800000,0.008040
18.931553,1.500000,0.800000,0.007983
18.964942,1.500000,0.800000,0.007926
18.998331,1.500000,0.800000,0.007869
19.031720,1.500000,0.800000,0.007813
19.065109,1.500000,0.800000,0.007757
19.098497,1.500000,0.800000,0.007702
19.131886,1.500000,0.800000,0.007647
19.165275,1.500000,0.800000,0.007593
19.198664,1.500000,0.800000,0.007538
19.232053,1.500000,0.800000,0.007485
19.265442,1.500000,0.800000,0.007431
19.298831,1.500000,0.800000,0.007378
19.332220,1.500000,0.800000,0.007326
19.365609,1.500000,0.800000,0.007273
19.398998,1.500000,0.800000,0.007221
19.432387,1.500000,0.800000,0.007170
19.465776,1.500000,0.800000,0.007119
19.499165,1.500000,0.800000,0.007068
19.532554,1.500000,0.800000,0.007018
19.565943,1.500000,0.800000,0.006968
19.599332,1.500000,0.800000,0.006918
19.632721,1.500000,0.800000,0.006869
19.666110,1.500000,0.800000,0.006820
19.699499,1.500000,0.800000,0.006771
19.732888,1.500000,0.800000,0.006723
19.766277,1.500000,0.800000,0.006675
19.799666,1.500000,0.800000,0.006627
19.833055,1.500000,0.800000,0.006580
19.866444,1.500000,0.800000,0.006533
19.899833,1.500000,0.800000,0.006486
19.933222,1.500000,0.800000,0.006440
19.966611,1.500000,0.800000,0.006394
20.000000,1.500000,0.800000,0.006349
0.000000,1.500000,1.300000,0.000000
0.033389,1.500000,1.300000,0.007999
0.066778,1.500000,1.300000,0.015704
0.100167,1.500000,1.300000,0.023123
0.133556,1.500000,1.300000,0.030266
0.166945,1.500000,1.300000,0.037141
0.200334,1.500000,1.300000,0.043755
0.233723,1.500000,1.300000,0.050117
0.267112,1.500000,1.300000,0.056234
0.300501,1.500000,1.300000,0.062115
0.333890,1.500000,1.300000,0.067765
0.367279,1.500000,1.300000,0.073192
0.400668,1.500000,1.300000,0.078403
0.434057,1.500000,1.300000,0.083405
0.467446,1.500000,1.300000,0.088203
0.500835,1.500000,1.300000,0.092805
0.534224,1.500000,1.300000,0.097215
0.567613,1.500000,1.300000,0.101441
0.601002,1.500000,1.300000,0.105488
0.634391,1.500000,1.300000,0.109361
0.667780,1.500000,1.300000,0.113066
0.701169,1.500000,1.300000,0.116608
0.734558,1.500000,1.300000,0.119992
0.767947,1.500000,1.300000,0.123223
0.801336,1.500000,1.300000,0.126306
0.834725,1.500000,1.300000,0.129245
0.868114,1.500000,1.300000,0.132046
0.901503,1.500000,1.300000,0.134712
0.934891,1.500000,1.300000,0.137247
0.968280,1.500000,1.300000,0.139657
1.001669,1.500000,1.300000,0.141944
1.035058,1.500000,1.300000,0.144113
1.068447,1.500000,1.300000,0.146167
1.101836,1.500000,1.300000,0.148111
1.135225,1.500000,1.300000,0.149947
1.168614,1.500000,1.300000,0.151680
