c,m,response
1.105023,0.771689,0.702647
1.114155,0.771689,0.705132
1.123288,0.771689,0.707605
1.132420,0.771689,0.710066
1.141553,0.771689,0.712514
1.150685,0.771689,0.714950
1.159817,0.771689,0.717373
1.168950,0.771689,0.719784
1.178082,0.771689,0.722183
1.187215,0.771689,0.724568
1.196347,0.771689,0.726941
1.205479,0.771689,0.729301
1.214612,0.771689,0.731648
1.223744,0.771689,0.733983
1.232877,0.771689,0.736304
1.242009,0.771689,0.738612
1.251142,0.771689,0.740908
1.260274,0.771689,0.743190
1.269406,0.771689,0.745458
1.278539,0.771689,0.747714
1.287671,0.771689,0.749956
1.296804,0.771689,0.752185
1.305936,0.771689,0.754401
1.315068,0.771689,0.756603
1.324201,0.771689,0.758792
1.333333,0.771689,0.760967
1.342466,0.771689,0.763129
1.351598,0.771689,0.765278
1.360731,0.771689,0.767412
1.369863,0.771689,0.769534
1.378995,0.771689,0.771641
1.388128,0.771689,0.773735
1.397260,0.771689,0.775816
1.406393,0.771689,0.777882
1.415525,0.771689,0.779936
1.424658,0.771689,0.781975
1.433790,0.771689,0.784001
1.442922,0.771689,0.786013
1.452055,0.771689,0.788011
1.461187,0.771689,0.789996
1.470320,0.771689,0.791967
1.479452,0.771689,0.793925
1.488584,0.771689,0.795868
1.497717,0.771689,0.797798
1.506849,0.771689,0.799715
1.515982,0.771689,0.801618
1.525114,0.771689,0.803507
1.534247,0.771689,0.805382
1.543379,0.771689,0.807244
1.552511,0.771689,0.809092
1.561644,0.771689,0.810927
1.570776,0.771689,0.812748
1.579909,0.771689,0.814556
1.589041,0.771689,0.816350
1.598174,0.771689,0.818131
1.607306,0.771689,0.819898
1.616438,0.771689,0.821652
1.625571,0.771689,0.823392
1.634703,0.771689,0.825119
1.643836,0.771689,0.826833
1.652968,0.771689,0.828533
1.662100,0.771689,0.830220
1.671233,0.771689,0.831894
1.680365,0.771689,0.833555
1.689498,0.771689,0.835202
1.698630,0.771689,0.836837
1.707763,0.771689,0.838458
1.716895,0.771689,0.840066
1.726027,0.771689,0.841662
1.735160,0.771689,0.843244
1.744292,0.771689,0.844814
1.753425,0.771689,0.846370
1.762557,0.771689,0.847914
1.771689,0.771689,0.849445
1.780822,0.771689,0.850964
1.789954,0.771689,0.852469
1.799087,0.771689,0.853962
1.808219,0.771689,0.855443
1.817352,0.771689,0.856911
1.826484,0.771689,0.858367
1.835616,0.771689,0.859810
1.844749,0.771689,0.861241
1.853881,0.771689,0.862659
1.863014,0.771689,0.864066
1.872146,0.771689,0.865460
1.881279,0.771689,0.866842
1.890411,0.771689,0.868212
1.899543,0.771689,0.869570
1.908676,0.771689,0.870917
1.917808,0.771689,0.872251
1.926941,0.771689,0.873574
1.936073,0.771689,0.874885
1.945205,0.771689,0.876184
1.954338,0.771689,0.877471
1.963470,0.771689,0.878747
1.972603,0.771689,0.880012
1.981735,0.771689,0.881265
1.990868,0.771689,0.882507
2.000000,0.771689,0.883738
0.000000,0.780822,0.360005
0.009132,0.780822,0.362739
0.018265,0.780822,0.365482
0.027397,0.780822,0.368234
0.036530,0.780822,0.370994
0.045662,0.780822,0.373763
0.054795,0.780822,0.376540
0.063927,0.780822,0.379325
0.073059,0.780822,0.382119
0.082192,0.780822,0.384920
0.091324,0.780822,0.387728
0.100457,0.780822,0.390544
0.109589,0.780822,0.393368
0.118721,0.780822,0.396199
0.127854,0.780822,0.399036
0.136986,0.780822,0.401881
0.146119,0.780822,0.404732
0.155251,0.780822,0.407589
0.164384,0.780822,0.410453
0.173516,0.780822,0.413323
0.182648,0.780822,0.416198
0.191781,0.780822,0.419080
0.200913,0.780822,0.421967
0.210046,0.780822,0.424859
0.219178,0.780822,0.427756
0.228311,0.780822,0.430659
0.237443,0.780822,0.433566
0.246575,0.780822,0.436478
0.255708,0.780822,0.439394
0.264840,0.780822,0.442314
0.273973,0.780822,0.445238
0.283105,0.780822,0.448166
0.292237,0.780822,0.451098
0.301370,0.780822,0.454033
0.310502,0.780822,0.456972
0.319635,0.780822,0.459913
0.328767,0.780822,0.462857
0.337900,0.780822,0.465804
0.347032,0.780822,0.468753
0.356164,0.780822,0.471704
0.365297,0.780822,0.474657
0.374429,0.780822,0.477612
0.383562,0.780822,0.480569
0.392694,0.780822,0.483527
0.401826,0.780822,0.486486
0.410959,0.780822,0.489446
0.420091,0.780822,0.492407
0.429224,0.780822,0.495368
0.438356,0.780822,0.498330
0.447489,0.780822,0.501292
0.456621,0.780822,0.504253
0.465753,0.780822,0.507215
0.474886,0.780822,0.510176
0.484018,0.780822,0.513136
0.493151,0.780822,0.516095
0.502283,0.780822,0.519053
0.511416,0.780822,0.522010
0.520548,0.780822,0.524965
0.529680,0.780822,0.527919
0.538813,0.780822,0.530870
0.547945,0.780822,0.533820
0.557078,0.780822,0.536767
0.566210,0.780822,0.539711
0.575342,0.780822,0.542653
0.584475,0.780822,0.545591
0.593607,0.780822,0.548527
0.602740,0.780822,0.551459
0.611872,0.780822,0.554388
0.621005,0.780822,0.557313
0.630137,0.780822,0.560233
0.639269,0.780822,0.563150
0.648402,0.780822,0.566062
0.657534,0.780822,0.568970
0.666667,0.780822,0.571873
0.675799,0.780822,0.574771
0.684932,0.780822,0.577664
0.694064,0.780822,0.580552
0.703196,0.780822,0.583434
0.712329,0.780822,0.586310
0.721461,0.780822,0.589181
0.730594,0.780822,0.592045
0.739726,0.780822,0.594904
0.748858,0.780822,0.597756
0.757991,0.780822,0.600601
0.767123,0.780822,0.603439
0.776256,0.780822,0.606271
0.785388,0.780822,0.609095
0.794521,0.780822,0.611912
0.803653,0.780822,0.614722
0.812785,0.780822,0.617524
0.821918,0.780822,0.620318
0.831050,0.780822,0.623104
0.840183,0.780822,0.625883
0.849315,0.780822,0.628652
0.858447,0.780822,0.631414
0.867580,0.780822,0.634167
0.876712,0.780822,0.636911
0.885845,0.780822,0.639646
0.894977,0.780822,0.642372
0.904110,0.780822,0.645089
0.913242,0.780822,0.647797
0.922374,0.780822,0.650495
0.931507,0.780822,0.653184
0.940639,0.780822,0.655863
0.949772,0.780822,0.658532
0.958904,0.780822,0.661191
0.968037,0.780822,0.663840
0.977169,0.780822,0.666478
0.986301,0.780822,0.669107
0.995434,0.780822,0.671724
1.004566,0.780822,0.674331
1.013699,0.780822,0.676928
1.022831,0.780822,0.679513
1.031963,0.780822,0.682088
1.041096,0.780822,0.684651
1.050228,0.780822,0.687203
1.059361,0.780822,0.689744
1.068493,0.780822,0.692274
1.077626,0.780822,0.694792
1.086758,0.780822,0.697298
1.095890,0.780822,0.699793
1.105023,0.780822,0.702276
1.114155,0.780822,0.704747
1.123288,0.780822,0.707206
1.132420,0.780822,0.709653
1.141553,0.780822,0.712088
1.150685,0.780822,0.714511
1.159817,0.780822,0.716922
1.168950,0.780822,0.719320
1.178082,0.780822,0.721705
1.187215,0.780822,0.724079
1.196347,0.780822,0.726439
1.205479,0.780822,0.728787
1.214612,0.780822,0.731123
1.223744,0.780822,0.733445
1.232877,0.780822,0.735755
1.242009,0.780822,0.738052
1.251142,0.780822,0.740336
1.260274,0.780822,0.742607
1.269406,0.780822,0.744865
1.278539,0.780822,0.747109
1.287671,0.780822,0.749341
1.296804,0.780822,0.751560
1.305936,0.780822,0.753765
1.315068,0.780822,0.755958
1.324201,0.780822,0.758137
1.333333,0.780822,0.760302
1.342466,0.780822,0.762455
1.351598,0.780822,0.764594
1.360731,0.780822,0.766719
1.369863,0.780822,0.768832
1.378995,0.780822,0.770931
1.388128,0.780822,0.773016
1.397260,0.780822,0.775088
1.406393,0.780822,0.777147
1.415525,0.780822,0.779192
1.424658,0.780822,0.781223
1.433790,0.780822,0.783241
1.442922,0.780822,0.785246
1.452055,0.780822,0.787237
1.461187,0.780822,0.789215
1.470320,0.780822,0.791179
1.479452,0.780822,0.793129
1.488584,0.780822,0.795066
1.497717,0.780822,0.796990
1.506849,0.780822,0.798900
1.515982,0.780822,0.800797
1.525114,0.780822,0.802680
1.534247,0.780822,0.804549
1.543379,0.780822,0.806406
1.552511,0.780822,0.808248
1.561644,0.780822,0.810078
1.570776,0.780822,0.811894
1.579909,0.780822,0.813696
1.589041,0.780822,0.815486
1.598174,0.780822,0.817262
1.607306,0.780822,0.819024
1.616438,0.780822,0.820774
1.625571,0.780822,0.822510
1.634703,0.780822,0.824233
1.643836,0.780822,0.825943
1.652968,0.780822,0.827639
1.662100,0.780822,0.829323
1.671233,0.780822,0.830993
1.680365,0.780822,0.832650
1.689498,0.780822,0.834295
1.698630,0.780822,0.835926
1.707763,0.780822,0.837544
1.716895,0.780822,0.839150
1.726027,0.780822,0.840743
1.735160,0.780822,0.842323
1.744292,0.780822,0.843890
1.753425,0.780822,0.845444
1.762557,0.780822,0.846986
1.771689,0.780822,0.848515
1.780822,0.780822,0.850031
1.789954,0.780822,0.851535
1.799087,0.780822,0.853027
1.808219,0.780822,0.854506
1.817352,0.780822,0.855973
1.826484,0.780822,0.857427
1.835616,0.780822,0.858869
1.844749,0.780822,0.860299
1.853881,0.780822,0.861717
1.863014,0.780822,0.863123
1.872146,0.780822,0.864516
1.881279,0.780822,0.865898
1.890411,0.780822,0.867268
1.899543,0.780822,0.868625
1.908676,0.780822,0.869972
1.917808,0.780822,0.871306
1.926941,0.780822,0.872628
1.936073,0.780822,0.873939
1.945205,0.780822,0.875239
1.954338,0.780822,0.876527
1.963470,0.780822,0.877803
1.972603,0.780822,0.879068
1.981735,0.780822,0.880322
1.990868,0.780822,0.881565
2.000000,0.780822,0.882796
0.000000,0.789954,0.361690
0.009132,0.789954,0.364412
0.018265,0.789954,0.367143
0.027397,0.789954,0.369883
0.036530,0.789954,0.372631
0.045662,0.789954,0.375387
0.054795,0.789954,0.378151
0.063927,0.789954,0.380923
0.073059,0.789954,0.383703
0.082192,0.789954,0.386491
0.091324,0.789954,0.389286
0.100457,0.789954,0.392088
0.109589,0.789954,0.394897
0.118721,0.789954,0.397714
0.127854,0.789954,0.400537
0.136986,0.789954,0.403367
0.146119,0.789954,0.406203
0.155251,0.789954,0.409046
0.164384,0.789954,0.411894
0.173516,0.789954,0.414749
0.182648,0.789954,0.417609
0.191781,0.789954,0.420475
0.200913,0.789954,0.423346
0.210046,0.789954,0.426223
0.219178,0.789954,0.429104
0.228311,0.789954,0.431990
0.237443,0.789954,0.434881
0.246575,0.789954,0.437777
0.255708,0.789954,0.440676
0.264840,0.789954,0.443580
0.273973,0.789954,0.446487
0.283105,0.789954,0.449398
0.292237,0.789954,0.452313
0.301370,0.789954,0.455231
0.310502,0.789954,0.458152
0.319635,0.789954,0.461075
0.328767,0.789954,0.464002
0.337900,0.789954,0.466931
0.347032,0.789954,0.469862
0.356164,0.789954,0.472795
0.365297,0.789954,0.475731
0.374429,0.789954,0.478667
0.383562,0.789954,0.481606
0.392694,0.789954,0.484545
0.401826,0.789954,0.487486
0.410959,0.789954,0.490428
0.420091,0.789954,0.493370
0.429224,0.789954,0.496313
0.438356,0.789954,0.499256
0.447489,0.789954,0.502199
0.456621,0.789954,0.505141
0.465753,0.789954,0.508084
0.474886,0.789954,0.511026
0.484018,0.789954,0.513967
0.493151,0.789954,0.516907
0.502283,0.789954,0.519846
0.511416,0.789954,0.522784
0.520548,0.789954,0.525720
0.529680,0.789954,0.528654
0.538813,0.789954,0.531587
0.547945,0.789954,0.534517
0.557078,0.789954,0.537445
0.566210,0.789954,0.540370
0.575342,0.789954,0.543292
0.584475,0.789954,0.546212
0.593607,0.789954,0.549128
0.602740,0.789954,0.552041
0.611872,0.789954,0.554950
0.621005,0.789954,0.557856
0.630137,0.789954,0.560757
0.639269,0.789954,0.563655
0.648402,0.789954,0.566548
0.657534,0.789954,0.569436
0.666667,0.789954,0.572320
0.675799,0.789954,0.575199
0.684932,0.789954,0.578073
0.694064,0.789954,0.580942
0.703196,0.789954,0.583805
0.712329,0.789954,0.586662
0.721461,0.789954,0.589514
0.730594,0.789954,0.592360
0.739726,0.789954,0.595199
0.748858,0.789954,0.598032
0.757991,0.789954,0.600859
0.767123,0.789954,0.603679
0.776256,0.789954,0.606492
0.785388,0.789954,0.609298
0.794521,0.789954,0.612096
0.803653,0.789954,0.614888
0.812785,0.789954,0.617672
0.821918,0.789954,0.620448
0.831050,0.789954,0.623216
0.840183,0.789954,0.625976
0.849315,0.789954,0.628728
0.858447,0.789954,0.631472
0.867580,0.789954,0.634207
0.876712,0.789954,0.636934
0.885845,0.789954,0.639652
0.894977,0.789954,0.642361
0.904110,0.789954,0.645061
0.913242,0.789954,0.647751
0.922374,0.789954,0.650433
0.931507,0.789954,0.653105
0.940639,0.789954,0.655767
0.949772,0.789954,0.658419
0.958904,0.789954,0.661062
0.968037,0.789954,0.663695
0.977169,0.789954,0.666317
0.986301,0.789954,0.668929
0.995434,0.789954,0.671531
1.004566,0.789954,0.674123
1.013699,0.789954,0.676703
1.022831,0.789954,0.679273
1.031963,0.789954,0.681833
1.041096,0.789954,0.684381
1.050228,0.789954,0.686918
1.059361,0.789954,0.689444
1.068493,0.789954,0.691959
1.077626,0.789954,0.694463
1.086758,0.789954,0.696955
1.095890,0.789954,0.699436
1.105023,0.789954,0.701904
1.114155,0.789954,0.704362
1.123288,0.789954,0.706807
1.132420,0.789954,0.709241
1.141553,0.789954,0.711662
1.150685,0.789954,0.714072
1.159817,0.789954,0.716469
1.168950,0.789954,0.718855
1.178082,0.789954,0.721228
1.187215,0.789954,0.723588
1.196347,0.789954,0.725937
1.205479,0.789954,0.728273
1.214612,0.789954,0.730596
1.223744,0.789954,0.732907
1.232877,0.789954,0.735205
1.242009,0.789954,0.737490
1.251142,0.789954,0.739763
1.260274,0.789954,0.742023
1.269406,0.789954,0.744270
1.278539,0.789954,0.746504
1.287671,0.789954,0.748725
1.296804,0.789954,0.750933
1.305936,0.789954,0.753129
1.315068,0.789954,0.755311
1.324201,0.789954,0.757480
1.333333,0.789954,0.759636
1.342466,0.789954,0.761779
1.351598,0.789954,0.763909
1.360731,0.789954,0.766025
1.369863,0.789954,0.768128
1.378995,0.789954,0.770218
1.388128,0.789954,0.772295
1.397260,0.789954,0.774359
1.406393,0.789954,0.776409
1.415525,0.789954,0.778446
1.424658,0.789954,0.780470
1.433790,0.789954,0.782480
1.442922,0.789954,0.784477
1.452055,0.789954,0.786461
1.461187,0.789954,0.788431
1.470320,0.789954,0.790388
1.479452,0.789954,0.792332
1.488584,0.789954,0.794262
1.497717,0.789954,0.796179
1.506849,0.789954,0.798083
1.515982,0.789954,0.799973
1.525114,0.789954,0.801850
1.534247,0.789954,0.803714
1.543379,0.789954,0.805564
1.552511,0.789954,0.807402
1.561644,0.789954,0.809226
1.570776,0.789954,0.811036
1.579909,0.789954,0.812834
1.589041,0.789954,0.814618
1.598174,0.789954,0.816389
1.607306,0.789954,0.818148
1.616438,0.789954,0.819892
1.625571,0.789954,0.821624
1.634703,0.789954,0.823343
1.643836,0.789954,0.825049
1.652968,0.789954,0.826741
1.662100,0.789954,0.828421
1.671233,0.789954,0.830088
1.680365,0.789954,0.831742
1.689498,0.789954,0.833383
1.698630,0.789954,0.835011
1.707763,0.789954,0.836627
1.716895,0.789954,0.838229
1.726027,0.789954,0.839819
1.735160,0.789954,0.841397
1.744292,0.789954,0.842961
1.753425,0.789954,0.844513
1.762557,0.789954,0.846053
1.771689,0.789954,0.847580
1.780822,0.789954,0.849094
1.789954,0.789954,0.850597
1.799087,0.789954,0.852086
1.808219,0.789954,0.853564
1.817352,0.789954,0.855029
1.826484,0.789954,0.856482
1.835616,0.789954,0.857923
1.844749,0.789954,0.859352
1.853881,0.789954,0.860769
1.863014,0.789954,0.862174
1.872146,0.789954,0.863567
1.881279,0.789954,0.864948
1.890411,0.789954,0.866317
1.899543,0.789954,0.867675
1.908676,0.789954,0.869020
1.917808,0.789954,0.870355
1.926941,0.789954,0.871677
1.936073,0.789954,0.872988
1.945205,0.789954,0.874288
1.954338,0.789954,0.875576
1.963470,0.789954,0.876853
1.972603,0.789954,0.878118
1.981735,0.789954,0.879373
1.990868,0.789954,0.880616
2.000000,0.789954,0.881848
0.000000,0.799087,0.363378
0.009132,0.799087,0.366089
0.018265,0.799087,0.368807
0.027397,0.799087,0.371534
0.036530,0.799087,0.374270
0.045662,0.799087,0.377013
0.054795,0.799087,0.379764
0.063927,0.799087,0.382523
0.073059,0.799087,0.385290
0.082192,0.799087,0.388064
0.091324,0.799087,0.390845
0.100457,0.799087,0.393634
0.109589,0.799087,0.396429
0.118721,0.799087,0.399231
0.127854,0.799087,0.402040
0.136986,0.799087,0.404855
0.146119,0.799087,0.407677
0.155251,0.799087,0.410504
0.164384,0.799087,0.413338
0.173516,0.799087,0.416177
0.182648,0.799087,0.419022
0.191781,0.799087,0.421872
0.200913,0.799087,0.424727
0.210046,0.799087,0.427588
0.219178,0.799087,0.430453
0.228311,0.799087,0.433323
0.237443,0.799087,0.436198
0.246575,0.799087,0.439076
0.255708,0.799087,0.441959
0.264840,0.799087,0.444846
0.273973,0.799087,0.447736
0.283105,0.799087,0.450631
0.292237,0.799087,0.453528
0.301370,0.799087,0.456428
0.310502,0.799087,0.459332
0.319635,0.799087,0.462238
0.328767,0.799087,0.465147
0.337900,0.799087,0.468058
0.347032,0.799087,0.470972
0.356164,0.799087,0.473887
0.365297,0.799087,0.476804
0.374429,0.799087,0.479723
0.383562,0.799087,0.482643
0.392694,0.799087,0.485564
0.401826,0.799087,0.488486
0.410959,0.799087,0.491409
0.420091,0.799087,0.494333
0.429224,0.799087,0.497257
0.438356,0.799087,0.500181
0.447489,0.799087,0.503106
0.456621,0.799087,0.506030
0.465753,0.799087,0.508953
0.474886,0.799087,0.511876
0.484018,0.799087,0.514798
0.493151,0.799087,0.517719
0.502283,0.799087,0.520639
0.511416,0.799087,0.523558
0.520548,0.799087,0.526475
0.529680,0.799087,0.529390
0.538813,0.799087,0.532303
0.547945,0.799087,0.535214
0.557078,0.799087,0.538123
0.566210,0.799087,0.541028
0.575342,0.799087,0.543932
0.584475,0.799087,0.546832
0.593607,0.799087,0.549729
0.602740,0.799087,0.552622
0.611872,0.799087,0.555512
0.621005,0.799087,0.558399
0.630137,0.799087,0.561281
0.639269,0.799087,0.564159
0.648402,0.799087,0.567033
0.657534,0.799087,0.569903
0.666667,0.799087,0.572767
0.675799,0.799087,0.575627
0.684932,0.799087,0.578482
0.694064,0.799087,0.581331
0.703196,0.799087,0.584176
0.712329,0.799087,0.587014
0.721461,0.799087,0.589847
0.730594,0.799087,0.592674
0.739726,0.799087,0.595494
0.748858,0.799087,0.598309
0.757991,0.799087,0.601117
0.767123,0.799087,0.603918
0.776256,0.799087,0.606713
0.785388,0.799087,0.609500
0.794521,0.799087,0.612281
0.803653,0.799087,0.615054
0.812785,0.799087,0.617819
0.821918,0.799087,0.620577
0.831050,0.799087,0.623328
0.840183,0.799087,0.626070
0.849315,0.799087,0.628804
0.858447,0.799087,0.631530
0.867580,0.799087,0.634248
0.876712,0.799087,0.636957
0.885845,0.799087,0.639658
0.894977,0.799087,0.642349
0.904110,0.799087,0.645032
0.913242,0.799087,0.647706
0.922374,0.799087,0.650370
0.931507,0.799087,0.653025
0.940639,0.799087,0.655671
0.949772,0.799087,0.658307
0.958904,0.799087,0.660933
0.968037,0.799087,0.663549
0.977169,0.799087,0.666156
0.986301,0.799087,0.668752
0.995434,0.799087,0.671338
1.004566,0.799087,0.673914
1.013699,0.799087,0.676479
1.022831,0.799087,0.679034
1.031963,0.799087,0.681577
1.041096,0.799087,0.684111
1.050228,0.799087,0.686633
1.059361,0.799087,0.689144
1.068493,0.799087,0.691645
1.077626,0.799087,0.694134
1.086758,0.799087,0.696611
1.095890,0.799087,0.699078
1.105023,0.799087,0.701533
1.114155,0.799087,0.703976
1.123288,0.799087,0.706408
1.132420,0.799087,0.708828
1.141553,0.799087,0.711236
1.150685,0.799087,0.713632
1.159817,0.799087,0.716017
1.168950,0.799087,0.718389
1.178082,0.799087,0.720750
1.187215,0.799087,0.723098
1.196347,0.799087,0.725434
1.205479,0.799087,0.727757
1.214612,0.799087,0.730069
1.223744,0.799087,0.732368
1.232877,0.799087,0.734654
1.242009,0.799087,0.736928
1.251142,0.799087,0.739189
1.260274,0.799087,0.741438
1.269406,0.799087,0.743674
1.278539,0.799087,0.745897
1.287671,0.799087,0.748108
1.296804,0.799087,0.750306
1.305936,0.799087,0.752491
1.315068,0.799087,0.754663
1.324201,0.799087,0.756822
1.333333,0.799087,0.758968
1.342466,0.799087,0.761102
1.351598,0.799087,0.763222
1.360731,0.799087,0.765329
1.369863,0.799087,0.767424
1.378995,0.799087,0.769505
1.388128,0.799087,0.771573
1.397260,0.799087,0.773628
1.406393,0.799087,0.775670
1.415525,0.799087,0.777699
1.424658,0.799087,0.779714
1.433790,0.799087,0.781717
1.442922,0.799087,0.783706
1.452055,0.799087,0.785682
1.461187,0.799087,0.787645
1.470320,0.799087,0.789595
1.479452,0.799087,0.791532
1.488584,0.799087,0.793455
1.497717,0.799087,0.795366
1.506849,0.799087,0.797263
1.515982,0.799087,0.799147
1.525114,0.799087,0.801018
1.534247,0.799087,0.802876
1.543379,0.799087,0.804720
1.552511,0.799087,0.806552
1.561644,0.799087,0.808371
1.570776,0.799087,0.810176
1.579909,0.799087,0.811968
1.589041,0.799087,0.813748
1.598174,0.799087,0.815514
1.607306,0.799087,0.817267
1.616438,0.799087,0.819008
1.625571,0.799087,0.820735
1.634703,0.799087,0.822450
1.643836,0.799087,0.824151
1.652968,0.799087,0.825840
1.662100,0.799087,0.827516
1.671233,0.799087,0.829179
1.680365,0.799087,0.830830
1.689498,0.799087,0.832467
1.698630,0.799087,0.834092
1.707763,0.799087,0.835705
1.716895,0.799087,0.837304
1.726027,0.799087,0.838891
1.735160,0.799087,0.840466
1.744292,0.799087,0.842028
1.753425,0.799087,0.843578
1.762557,0.799087,0.845115
1.771689,0.799087,0.846640
1.780822,0.799087,0.848153
1.789954,0.799087,0.849653
1.799087,0.799087,0.851141
1.808219,0.799087,0.852617
1.817352,0.799087,0.854081
1.826484,0.799087,0.855533
1.835616,0.799087,0.856972
1.844749,0.799087,0.858400
1.853881,0.799087,0.859816
1.863014,0.799087,0.861220
1.872146,0.799087,0.862612
1.881279,0.799087,0.863992
1.890411,0.799087,0.865361
1.899543,0.799087,0.866718
1.908676,0.799087,0.868063
1.917808,0.799087,0.869397
1.926941,0.799087,0.870720
1.936073,0.799087,0.872031
1.945205,0.799087,0.873330
1.954338,0.799087,0.874619
1.963470,0.799087,0.875896
1.972603,0.799087,0.877162
1.981735,0.799087,0.878416
1.990868,0.799087,0.879660
2.000000,0.799087,0.880893
0.000000,0.808219,0.365070
0.009132,0.808219,0.367768
0.018265,0.808219,0.370475
0.027397,0.808219,0.373189
0.036530,0.808219,0.375912
0.045662,0.808219,0.378642
0.054795,0.808219,0.381380
0.063927,0.808219,0.384126
0.073059,0.808219,0.386879
0.082192,0.808219,0.389640
0.091324,0.808219,0.392407
0.100457,0.808219,0.395181
0.109589,0.808219,0.397963
0.118721,0.808219,0.400750
0.127854,0.808219,0.403545
0.136986,0.808219,0.406345
0.146119,0.808219,0.409152
0.155251,0.808219,0.411964
0.164384,0.808219,0.414782
0.173516,0.808219,0.417606
0.182648,0.808219,0.420436
0.191781,0.808219,0.423270
0.200913,0.808219,0.426110
0.210046,0.808219,0.428954
0.219178,0.808219,0.431803
0.228311,0.808219,0.434657
0.237443,0.808219,0.437515
0.246575,0.808219,0.440377
0.255708,0.808219,0.443243
0.264840,0.808219,0.446113
0.273973,0.808219,0.448987
0.283105,0.808219,0.451863
0.292237,0.808219,0.454744
0.301370,0.808219,0.457627
0.310502,0.808219,0.460513
0.319635,0.808219,0.463401
0.328767,0.808219,0.466293
0.337900,0.808219,0.469186
0.347032,0.808219,0.472081
0.356164,0.808219,0.474979
0.365297,0.808219,0.477878
0.374429,0.808219,0.480778
0.383562,0.808219,0.483680
0.392694,0.808219,0.486583
0.401826,0.808219,0.489487
0.410959,0.808219,0.492391
0.420091,0.808219,0.495296
0.429224,0.808219,0.498202
0.438356,0.808219,0.501107
0.447489,0.808219,0.504013
0.456621,0.808219,0.506918
0.465753,0.808219,0.509822
0.474886,0.808219,0.512726
0.484018,0.808219,0.515629
0.493151,0.808219,0.518532
0.502283,0.808219,0.521432
0.511416,0.808219,0.524332
0.520548,0.808219,0.527230
0.529680,0.808219,0.530125
0.538813,0.808219,0.533019
0.547945,0.808219,0.535911
0.557078,0.808219,0.538800
0.566210,0.808219,0.541687
0.575342,0.808219,0.544571
0.584475,0.808219,0.547452
0.593607,0.808219,0.550329
0.602740,0.808219,0.553204
0.611872,0.808219,0.556074
0.621005,0.808219,0.558942
0.630137,0.808219,0.561805
0.639269,0.808219,0.564664
0.648402,0.808219,0.567518
0.657534,0.808219,0.570369
0.666667,0.808219,0.573214
0.675799,0.808219,0.576055
0.684932,0.808219,0.578891
0.694064,0.808219,0.581721
0.703196,0.808219,0.584546
0.712329,0.808219,0.587366
0.721461,0.808219,0.590180
0.730594,0.808219,0.592988
0.739726,0.808219,0.595790
0.748858,0.808219,0.598585
0.757991,0.808219,0.601375
0.767123,0.808219,0.604158
0.776256,0.808219,0.606934
0.785388,0.808219,0.609703
0.794521,0.808219,0.612465
0.803653,0.808219,0.615220
0.812785,0.808219,0.617967
0.821918,0.808219,0.620707
0.831050,0.808219,0.623439
0.840183,0.808219,0.626164
0.849315,0.808219,0.628880
0.858447,0.808219,0.631589
0.867580,0.808219,0.634289
0.876712,0.808219,0.636980
0.885845,0.808219,0.639663
0.894977,0.808219,0.642338
0.904110,0.808219,0.645003
0.913242,0.808219,0.647660
0.922374,0.808219,0.650308
0.931507,0.808219,0.652946
0.940639,0.808219,0.655575
0.949772,0.808219,0.658194
0.958904,0.808219,0.660804
0.968037,0.808219,0.663404
0.977169,0.808219,0.665994
0.986301,0.808219,0.668575
0.995434,0.808219,0.671145
1.004566,0.808219,0.673705
1.013699,0.808219,0.676254
1.022831,0.808219,0.678794
1.031963,0.808219,0.681322
1.041096,0.808219,0.683840
1.050228,0.808219,0.686348
1.059361,0.808219,0.688844
1.068493,0.808219,0.691330
1.077626,0.808219,0.693804
1.086758,0.808219,0.696267
1.095890,0.808219,0.698720
1.105023,0.808219,0.701161
1.114155,0.808219,0.703590
1.123288,0.808219,0.706008
1.132420,0.808219,0.708415
1.141553,0.808219,0.710809
1.150685,0.808219,0.713193
1.159817,0.808219,0.715564
1.168950,0.808219,0.717923
1.178082,0.808219,0.720271
1.187215,0.808219,0.722607
1.196347,0.808219,0.724930
1.205479,0.808219,0.727241
1.214612,0.808219,0.729541
1.223744,0.808219,0.731828
1.232877,0.808219,0.734102
1.242009,0.808219,0.736365
1.251142,0.808219,0.738615
1.260274,0.808219,0.740852
1.269406,0.808219,0.743077
1.278539,0.808219,0.745290
1.287671,0.808219,0.747490
1.296804,0.808219,0.749677
1.305936,0.808219,0.751852
1.315068,0.808219,0.754014
1.324201,0.808219,0.756163
1.333333,0.808219,0.758299
1.342466,0.808219,0.760423
1.351598,0.808219,0.762534
1.360731,0.808219,0.764632
1.369863,0.808219,0.766717
1.378995,0.808219,0.768790
1.388128,0.808219,0.770849
1.397260,0.808219,0.772895
1.406393,0.808219,0.774929
1.415525,0.808219,0.776949
1.424658,0.808219,0.778957
1.433790,0.808219,0.780952
1.442922,0.808219,0.782933
1.452055,0.808219,0.784902
1.461187,0.808219,0.786857
1.470320,0.808219,0.788800
1.479452,0.808219,0.790730
1.488584,0.808219,0.792646
1.497717,0.808219,0.794550
1.506849,0.808219,0.796441
1.515982,0.808219,0.798318
1.525114,0.808219,0.800183
1.534247,0.808219,0.802035
1.543379,0.808219,0.803874
1.552511,0.808219,0.805700
1.561644,0.808219,0.807513
1.570776,0.808219,0.809313
